 ********* BEGIN READER ****************************
 
 Nucleus            :  Se  34  96
 Imin, Imax         :     0  10
 imu, remu          :     1 12.0000
 ( 2   4) <--> ( 3   5)       -0.032562      0.000212      0.000151   WU     0.054210      0.038721
 ( 2   4) <--> ( 3   6)       -0.001322      0.000000      0.000000   WU     0.000089      0.000064
 ( 2   4) <--> ( 3   7)        0.021231      0.000090      0.000064   WU     0.023045      0.016461
 ( 2   4) <--> ( 3   8)       -0.016129      0.000052      0.000037   WU     0.013300      0.009500
 ( 2   4) <--> ( 3   9)        0.007619      0.000012      0.000008   WU     0.002968      0.002120
 ( 2   4) <--> ( 3  10)        0.006121      0.000007      0.000005   WU     0.001916      0.001368
 ( 2   5) <--> ( 3   1)       -0.406290      0.033014      0.023582   WU     8.439652      6.028323
 ( 2   5) <--> ( 3   2)       -1.170924      0.274213      0.195866   WU    70.098639     50.070456
 ( 2   5) <--> ( 3   3)        0.059043      0.000697      0.000498   WU     0.178233      0.127310
 ( 2   5) <--> ( 3   4)        0.083031      0.001379      0.000985   WU     0.352482      0.251773
 ( 2   5) <--> ( 3   5)        0.028315      0.000160      0.000115   WU     0.040990      0.029279
 ( 2   5) <--> ( 3   6)        0.005358      0.000006      0.000004   WU     0.001468      0.001048
 ( 2   5) <--> ( 3   7)        0.004047      0.000003      0.000002   WU     0.000837      0.000598
 ( 2   5) <--> ( 3   8)        0.010884      0.000024      0.000017   WU     0.006057      0.004326
 ( 2   5) <--> ( 3   9)        0.009688      0.000019      0.000013   WU     0.004798      0.003427
 ( 2   5) <--> ( 3  10)       -0.001174      0.000000      0.000000   WU     0.000070      0.000050
 ( 2   6) <--> ( 3   1)       -0.113195      0.002563      0.001830   WU     0.655102      0.467930
 ( 2   6) <--> ( 3   2)       -0.392662      0.030837      0.022026   WU     7.882991      5.630708
 ( 2   6) <--> ( 3   3)       -1.063889      0.226372      0.161694   WU    57.868813     41.334867
 ( 2   6) <--> ( 3   4)        0.000397      0.000000      0.000000   WU     0.000008      0.000006
 ( 2   6) <--> ( 3   5)        0.019913      0.000079      0.000057   WU     0.020274      0.014482
 ( 2   6) <--> ( 3   6)       -0.019287      0.000074      0.000053   WU     0.019019      0.013585
 ( 2   6) <--> ( 3   7)       -0.024696      0.000122      0.000087   WU     0.031183      0.022273
 ( 2   6) <--> ( 3   8)        0.014843      0.000044      0.000031   WU     0.011264      0.008046
 ( 2   6) <--> ( 3   9)       -0.014339      0.000041      0.000029   WU     0.010512      0.007509
 ( 2   6) <--> ( 3  10)       -0.005083      0.000005      0.000004   WU     0.001321      0.000944
 ( 2   7) <--> ( 3   1)        0.013258      0.000035      0.000025   WU     0.008987      0.006419
 ( 2   7) <--> ( 3   2)       -0.405649      0.032910      0.023507   WU     8.413059      6.009328
 ( 2   7) <--> ( 3   3)       -0.006304      0.000008      0.000006   WU     0.002032      0.001451
 ( 2   7) <--> ( 3   4)        0.185047      0.006848      0.004892   WU     1.750721      1.250515
 ( 2   7) <--> ( 3   5)        0.023735      0.000113      0.000080   WU     0.028803      0.020574
 ( 2   7) <--> ( 3   6)        0.005524      0.000006      0.000004   WU     0.001560      0.001114
 ( 2   7) <--> ( 3   7)        0.007012      0.000010      0.000007   WU     0.002514      0.001795
 ( 2   7) <--> ( 3   8)        0.001706      0.000001      0.000000   WU     0.000149      0.000106
 ( 2   7) <--> ( 3   9)       -0.003139      0.000002      0.000001   WU     0.000504      0.000360
 ( 2   7) <--> ( 3  10)        0.014317      0.000041      0.000029   WU     0.010481      0.007486
 ( 2   8) <--> ( 3   1)        0.011381      0.000026      0.000019   WU     0.006622      0.004730
 ( 2   8) <--> ( 3   2)        0.796516      0.126887      0.090634   WU    32.437014     23.169296
 ( 2   8) <--> ( 3   3)        0.454703      0.041351      0.029536   WU    10.570817      7.550583
 ( 2   8) <--> ( 3   4)       -0.400212      0.032034      0.022881   WU     8.189029      5.849307
 ( 2   8) <--> ( 3   5)        0.200126      0.008010      0.005721   WU     2.047661      1.462615
 ( 2   8) <--> ( 3   6)        0.033972      0.000231      0.000165   WU     0.059006      0.042147
 ( 2   8) <--> ( 3   7)        0.023566      0.000111      0.000079   WU     0.028394      0.020282
 ( 2   8) <--> ( 3   8)       -0.007804      0.000012      0.000009   WU     0.003114      0.002224
 ( 2   8) <--> ( 3   9)        0.005968      0.000007      0.000005   WU     0.001821      0.001301
 ( 2   8) <--> ( 3  10)       -0.000032      0.000000      0.000000   WU     0.000000      0.000000
 ( 2   9) <--> ( 3   1)       -0.070962      0.001007      0.000719   WU     0.257455      0.183896
 ( 2   9) <--> ( 3   2)        0.588892      0.069359      0.049542   WU    17.730582     12.664701
 ( 2   9) <--> ( 3   3)        0.312855      0.019576      0.013983   WU     5.004236      3.574454
 ( 2   9) <--> ( 3   4)       -1.289505      0.332565      0.237546   WU    85.015531     60.725379
 ( 2   9) <--> ( 3   5)        0.087381      0.001527      0.001091   WU     0.390375      0.278839
 ( 2   9) <--> ( 3   6)       -0.018625      0.000069      0.000050   WU     0.017736      0.012669
 ( 2   9) <--> ( 3   7)        0.105999      0.002247      0.001605   WU     0.574458      0.410327
 ( 2   9) <--> ( 3   8)       -0.022858      0.000104      0.000075   WU     0.026713      0.019081
 ( 2   9) <--> ( 3   9)       -0.003488      0.000002      0.000002   WU     0.000622      0.000444
 ( 2   9) <--> ( 3  10)       -0.009080      0.000016      0.000012   WU     0.004215      0.003011
 ( 2  10) <--> ( 3   1)       -0.003109      0.000002      0.000001   WU     0.000494      0.000353
 ( 2  10) <--> ( 3   2)        0.018295      0.000067      0.000048   WU     0.017112      0.012223
 ( 2  10) <--> ( 3   3)       -0.567483      0.064407      0.046005   WU    16.464870     11.760621
 ( 2  10) <--> ( 3   4)        0.061985      0.000768      0.000549   WU     0.196441      0.140315
 ( 2  10) <--> ( 3   5)       -1.241237      0.308134      0.220096   WU    78.770127     56.264376
 ( 2  10) <--> ( 3   6)        0.014339      0.000041      0.000029   WU     0.010512      0.007509
 ( 2  10) <--> ( 3   7)       -0.023946      0.000115      0.000082   WU     0.029318      0.020941
 ( 2  10) <--> ( 3   8)        0.069833      0.000975      0.000697   WU     0.249331      0.178093
 ( 2  10) <--> ( 3   9)        0.001205      0.000000      0.000000   WU     0.000074      0.000053
 ( 2  10) <--> ( 3  10)        0.011137      0.000025      0.000018   WU     0.006341      0.004530
 ( 2   1) <--> ( 4   1)        0.952000      0.181261      0.100701   WU    46.336856     25.742698
 ( 2   1) <--> ( 4   2)        0.209498      0.008778      0.004877   WU     2.243945      1.246636
 ( 2   1) <--> ( 4   3)       -0.066596      0.000887      0.000493   WU     0.226752      0.125974
 ( 2   1) <--> ( 4   4)        0.080961      0.001311      0.000728   WU     0.335121      0.186178
 ( 2   1) <--> ( 4   5)       -0.036114      0.000261      0.000145   WU     0.066682      0.037045
 ( 2   1) <--> ( 4   6)       -0.024595      0.000121      0.000067   WU     0.030927      0.017182
 ( 2   1) <--> ( 4   7)        0.013823      0.000038      0.000021   WU     0.009769      0.005427
 ( 2   1) <--> ( 4   8)       -0.004237      0.000004      0.000002   WU     0.000918      0.000510
 ( 2   1) <--> ( 4   9)        0.014011      0.000039      0.000022   WU     0.010036      0.005576
 ( 2   1) <--> ( 4  10)        0.013309      0.000035      0.000020   WU     0.009056      0.005031
 ( 2   2) <--> ( 4   1)        0.013133      0.000034      0.000019   WU     0.008819      0.004899
 ( 2   2) <--> ( 4   2)        0.881585      0.155438      0.086355   WU    39.735684     22.075380
 ( 2   2) <--> ( 4   3)        0.264693      0.014012      0.007785   WU     3.582102      1.990057
 ( 2   2) <--> ( 4   4)        0.038704      0.000300      0.000166   WU     0.076587      0.042548
 ( 2   2) <--> ( 4   5)        0.039031      0.000305      0.000169   WU     0.077887      0.043271
 ( 2   2) <--> ( 4   6)       -0.010428      0.000022      0.000012   WU     0.005560      0.003089
 ( 2   2) <--> ( 4   7)       -0.028300      0.000160      0.000089   WU     0.040948      0.022749
 ( 2   2) <--> ( 4   8)       -0.026190      0.000137      0.000076   WU     0.035068      0.019482
 ( 2   2) <--> ( 4   9)        0.017268      0.000060      0.000033   WU     0.015245      0.008470
 ( 2   2) <--> ( 4  10)        0.008146      0.000013      0.000007   WU     0.003393      0.001885
 ( 2   3) <--> ( 4   1)        0.308297      0.019009      0.010561   WU     4.859484      2.699713
 ( 2   3) <--> ( 4   2)        0.003450      0.000002      0.000001   WU     0.000609      0.000338
 ( 2   3) <--> ( 4   3)       -0.048245      0.000466      0.000259   WU     0.119001      0.066112
 ( 2   3) <--> ( 4   4)        1.175286      0.276259      0.153477   WU    70.621906     39.234392
 ( 2   3) <--> ( 4   5)       -0.002778      0.000002      0.000001   WU     0.000395      0.000219
 ( 2   3) <--> ( 4   6)       -0.280845      0.015775      0.008764   WU     4.032619      2.240344
 ( 2   3) <--> ( 4   7)       -0.026243      0.000138      0.000077   WU     0.035210      0.019561
 ( 2   3) <--> ( 4   8)       -0.082585      0.001364      0.000758   WU     0.348706      0.193725
 ( 2   3) <--> ( 4   9)       -0.086844      0.001508      0.000838   WU     0.385595      0.214219
 ( 2   3) <--> ( 4  10)       -0.021871      0.000096      0.000053   WU     0.024456      0.013586
 ( 2   4) <--> ( 4   1)        0.076752      0.001178      0.000655   WU     0.301181      0.167323
 ( 2   4) <--> ( 4   2)        0.459625      0.042251      0.023473   WU    10.800913      6.000507
 ( 2   4) <--> ( 4   3)        0.066777      0.000892      0.000495   WU     0.227985      0.126658
 ( 2   4) <--> ( 4   4)        0.721008      0.103971      0.057761   WU    26.578627     14.765904
 ( 2   4) <--> ( 4   5)        0.548026      0.060066      0.033370   WU    15.355145      8.530636
 ( 2   4) <--> ( 4   6)        0.916930      0.168152      0.093418   WU    42.985787     23.880993
 ( 2   4) <--> ( 4   7)       -0.023528      0.000111      0.000062   WU     0.028303      0.015724
 ( 2   4) <--> ( 4   8)        0.177392      0.006294      0.003496   WU     1.608860      0.893811
 ( 2   4) <--> ( 4   9)       -0.033878      0.000230      0.000128   WU     0.058680      0.032600
 ( 2   4) <--> ( 4  10)       -0.024533      0.000120      0.000067   WU     0.030772      0.017096
 ( 2   5) <--> ( 4   1)       -0.041917      0.000351      0.000195   WU     0.089831      0.049906
 ( 2   5) <--> ( 4   2)        0.235075      0.011052      0.006140   WU     2.825303      1.569613
 ( 2   5) <--> ( 4   3)        0.116476      0.002713      0.001507   WU     0.693629      0.385350
 ( 2   5) <--> ( 4   4)        0.319871      0.020463      0.011369   WU     5.231197      2.906221
 ( 2   5) <--> ( 4   5)        1.096553      0.240486      0.133603   WU    61.476836     34.153798
 ( 2   5) <--> ( 4   6)       -0.326445      0.021313      0.011841   WU     5.448447      3.026915
 ( 2   5) <--> ( 4   7)        0.213603      0.009125      0.005070   WU     2.332750      1.295972
 ( 2   5) <--> ( 4   8)       -0.059972      0.000719      0.000400   WU     0.183886      0.102159
 ( 2   5) <--> ( 4   9)       -0.070949      0.001007      0.000559   WU     0.257363      0.142979
 ( 2   5) <--> ( 4  10)       -0.015755      0.000050      0.000028   WU     0.012690      0.007050
 ( 2   6) <--> ( 4   1)       -0.007850      0.000012      0.000007   WU     0.003151      0.001750
 ( 2   6) <--> ( 4   2)        0.033948      0.000230      0.000128   WU     0.058922      0.032735
 ( 2   6) <--> ( 4   3)        0.604979      0.073200      0.040667   WU    18.712521     10.395845
 ( 2   6) <--> ( 4   4)       -0.005319      0.000006      0.000003   WU     0.001446      0.000804
 ( 2   6) <--> ( 4   5)        0.323590      0.020942      0.011634   WU     5.353546      2.974192
 ( 2   6) <--> ( 4   6)       -0.118290      0.002799      0.001555   WU     0.715400      0.397445
 ( 2   6) <--> ( 4   7)        0.230728      0.010647      0.005915   WU     2.721780      1.512100
 ( 2   6) <--> ( 4   8)        0.968460      0.187583      0.104213   WU    47.952945     26.640525
 ( 2   6) <--> ( 4   9)        0.063222      0.000799      0.000444   WU     0.204359      0.113533
 ( 2   6) <--> ( 4  10)       -0.017806      0.000063      0.000035   WU     0.016210      0.009006
 ( 2   7) <--> ( 4   1)        0.046853      0.000439      0.000244   WU     0.112237      0.062354
 ( 2   7) <--> ( 4   2)        0.079523      0.001265      0.000703   WU     0.323325      0.179625
 ( 2   7) <--> ( 4   3)        0.008095      0.000013      0.000007   WU     0.003351      0.001861
 ( 2   7) <--> ( 4   4)       -0.685178      0.093894      0.052163   WU    24.002662     13.334812
 ( 2   7) <--> ( 4   5)       -0.587815      0.069105      0.038392   WU    17.665824      9.814346
 ( 2   7) <--> ( 4   6)       -0.209334      0.008764      0.004869   WU     2.240431      1.244684
 ( 2   7) <--> ( 4   7)       -0.051778      0.000536      0.000298   WU     0.137071      0.076151
 ( 2   7) <--> ( 4   8)       -0.213428      0.009110      0.005061   WU     2.328913      1.293841
 ( 2   7) <--> ( 4   9)        1.470101      0.432240      0.240133   WU   110.496094     61.386719
 ( 2   7) <--> ( 4  10)        0.020034      0.000080      0.000045   WU     0.020521      0.011400
 ( 2   8) <--> ( 4   1)        0.001095      0.000000      0.000000   WU     0.000061      0.000034
 ( 2   8) <--> ( 4   2)        0.017718      0.000063      0.000035   WU     0.016050      0.008916
 ( 2   8) <--> ( 4   3)        0.000534      0.000000      0.000000   WU     0.000015      0.000008
 ( 2   8) <--> ( 4   4)       -0.100209      0.002008      0.001116   WU     0.513415      0.285231
 ( 2   8) <--> ( 4   5)        0.452901      0.041024      0.022791   WU    10.487172      5.826207
 ( 2   8) <--> ( 4   6)        0.366269      0.026831      0.014906   WU     6.858861      3.810478
 ( 2   8) <--> ( 4   7)       -0.175156      0.006136      0.003409   WU     1.568558      0.871421
 ( 2   8) <--> ( 4   8)        0.410829      0.033756      0.018753   WU     8.629289      4.794049
 ( 2   8) <--> ( 4   9)       -0.087064      0.001516      0.000842   WU     0.387555      0.215308
 ( 2   8) <--> ( 4  10)        1.212963      0.294256      0.163475   WU    75.222444     41.790247
 ( 2   9) <--> ( 4   1)       -0.019410      0.000075      0.000042   WU     0.019263      0.010702
 ( 2   9) <--> ( 4   2)        0.025409      0.000129      0.000072   WU     0.033008      0.018338
 ( 2   9) <--> ( 4   3)        0.043930      0.000386      0.000214   WU     0.098666      0.054815
 ( 2   9) <--> ( 4   4)        0.031095      0.000193      0.000107   WU     0.049436      0.027464
 ( 2   9) <--> ( 4   5)       -0.473431      0.044827      0.024904   WU    11.459500      6.366389
 ( 2   9) <--> ( 4   6)        0.112420      0.002528      0.001404   WU     0.646162      0.358979
 ( 2   9) <--> ( 4   7)       -0.470542      0.044282      0.024601   WU    11.320069      6.288927
 ( 2   9) <--> ( 4   8)       -0.268448      0.014413      0.008007   WU     3.684454      2.046919
