 ********* BEGIN READER ****************************
 
 Nucleus            :  Ra  88 242
 Imin, Imax         :     0  10
 imu, remu          :     1 12.0000
 ( 2   4) <--> ( 3   4)       -0.051373      0.000528      0.000377   WU     0.038966      0.027833
 ( 2   4) <--> ( 3   5)       -0.037582      0.000282      0.000202   WU     0.020854      0.014896
 ( 2   4) <--> ( 3   6)        0.043535      0.000379      0.000271   WU     0.027983      0.019988
 ( 2   4) <--> ( 3   7)        0.029477      0.000174      0.000124   WU     0.012829      0.009164
 ( 2   4) <--> ( 3   8)        0.032266      0.000208      0.000149   WU     0.015372      0.010980
 ( 2   4) <--> ( 3   9)        0.046417      0.000431      0.000308   WU     0.031811      0.022722
 ( 2   4) <--> ( 3  10)        0.065230      0.000851      0.000608   WU     0.062823      0.044874
 ( 2   5) <--> ( 3   1)        1.051882      0.221291      0.158065   WU    16.336485     11.668918
 ( 2   5) <--> ( 3   2)        0.786037      0.123571      0.088265   WU     9.122431      6.516022
 ( 2   5) <--> ( 3   3)        0.161451      0.005213      0.003724   WU     0.384864      0.274903
 ( 2   5) <--> ( 3   4)       -0.255384      0.013044      0.009317   WU     0.962970      0.687836
 ( 2   5) <--> ( 3   5)        0.473130      0.044770      0.031979   WU     3.305116      2.360797
 ( 2   5) <--> ( 3   6)        0.369473      0.027302      0.019501   WU     2.015535      1.439668
 ( 2   5) <--> ( 3   7)        0.042765      0.000366      0.000261   WU     0.027002      0.019287
 ( 2   5) <--> ( 3   8)        0.076841      0.001181      0.000844   WU     0.087179      0.062271
 ( 2   5) <--> ( 3   9)        0.114828      0.002637      0.001884   WU     0.194679      0.139056
 ( 2   5) <--> ( 3  10)       -0.026708      0.000143      0.000102   WU     0.010532      0.007523
 ( 2   6) <--> ( 3   1)       -0.369806      0.027351      0.019537   WU     2.019170      1.442264
 ( 2   6) <--> ( 3   2)       -0.802822      0.128905      0.092075   WU     9.516199      6.797285
 ( 2   6) <--> ( 3   3)        0.743861      0.110666      0.079047   WU     8.169735      5.835525
 ( 2   6) <--> ( 3   4)        0.145960      0.004261      0.003043   WU     0.314553      0.224681
 ( 2   6) <--> ( 3   5)        0.111941      0.002506      0.001790   WU     0.185013      0.132152
 ( 2   6) <--> ( 3   6)       -0.209273      0.008759      0.006256   WU     0.646623      0.461873
 ( 2   6) <--> ( 3   7)        0.084237      0.001419      0.001014   WU     0.104768      0.074834
 ( 2   6) <--> ( 3   8)       -0.034566      0.000239      0.000171   WU     0.017641      0.012600
 ( 2   6) <--> ( 3   9)       -0.096481      0.001862      0.001330   WU     0.137438      0.098170
 ( 2   6) <--> ( 3  10)        0.140330      0.003939      0.002813   WU     0.290756      0.207683
 ( 2   7) <--> ( 3   1)       -0.095826      0.001837      0.001312   WU     0.135580      0.096843
 ( 2   7) <--> ( 3   2)        2.904086      1.686744      1.204817   WU   124.521387     88.943848
 ( 2   7) <--> ( 3   3)       -4.767687      4.546169      3.247263   WU   335.614265    239.724475
 ( 2   7) <--> ( 3   4)        0.184097      0.006778      0.004842   WU     0.500400      0.357429
 ( 2   7) <--> ( 3   5)       -0.566354      0.064151      0.045822   WU     4.735882      3.382773
 ( 2   7) <--> ( 3   6)       -0.317779      0.020197      0.014426   WU     1.490988      1.064992
 ( 2   7) <--> ( 3   7)       -0.173555      0.006024      0.004303   WU     0.444735      0.317668
 ( 2   7) <--> ( 3   8)       -0.133882      0.003585      0.002561   WU     0.264649      0.189035
 ( 2   7) <--> ( 3   9)       -0.032267      0.000208      0.000149   WU     0.015372      0.010980
 ( 2   7) <--> ( 3  10)       -0.022340      0.000100      0.000071   WU     0.007369      0.005263
 ( 2   8) <--> ( 3   1)       -0.048765      0.000476      0.000340   WU     0.035111      0.025079
 ( 2   8) <--> ( 3   2)        2.438007      1.188776      0.849125   WU    87.759618     62.685441
 ( 2   8) <--> ( 3   3)       -3.001731      1.802078      1.287199   WU   133.035772     95.025551
 ( 2   8) <--> ( 3   4)       -0.175773      0.006179      0.004414   WU     0.456175      0.325839
 ( 2   8) <--> ( 3   5)       -0.322362      0.020783      0.014845   WU     1.534311      1.095936
 ( 2   8) <--> ( 3   6)       -0.109405      0.002394      0.001710   WU     0.176726      0.126233
 ( 2   8) <--> ( 3   7)        0.180785      0.006537      0.004669   WU     0.482559      0.344685
 ( 2   8) <--> ( 3   8)       -0.044870      0.000403      0.000288   WU     0.029726      0.021233
 ( 2   8) <--> ( 3   9)       -0.023146      0.000107      0.000077   WU     0.007910      0.005650
 ( 2   8) <--> ( 3  10)        0.051542      0.000531      0.000380   WU     0.039223      0.028017
 ( 2   9) <--> ( 3   1)       -0.527161      0.055580      0.039700   WU     4.103086      2.930776
 ( 2   9) <--> ( 3   2)       -1.243145      0.309082      0.220773   WU    22.817521     16.298229
 ( 2   9) <--> ( 3   3)        2.819254      1.589639      1.135456   WU   117.352775     83.823411
 ( 2   9) <--> ( 3   4)        1.239817      0.307429      0.219592   WU    22.695529     16.211092
 ( 2   9) <--> ( 3   5)       -3.544903      2.513267      1.795191   WU   185.538285    132.527347
 ( 2   9) <--> ( 3   6)       -1.047084      0.219277      0.156627   WU    16.187817     11.562727
 ( 2   9) <--> ( 3   7)       -0.174871      0.006116      0.004369   WU     0.451501      0.322501
 ( 2   9) <--> ( 3   8)       -0.110137      0.002426      0.001733   WU     0.179099      0.127928
 ( 2   9) <--> ( 3   9)       -0.214240      0.009180      0.006557   WU     0.677683      0.484060
 ( 2   9) <--> ( 3  10)        0.032789      0.000215      0.000154   WU     0.015874      0.011339
 ( 2  10) <--> ( 3   1)        0.186233      0.006937      0.004955   WU     0.512082      0.365773
 ( 2  10) <--> ( 3   2)       -0.328202      0.021543      0.015388   WU     1.590408      1.136006
 ( 2  10) <--> ( 3   3)        0.804914      0.129577      0.092555   WU     9.565860      6.832757
 ( 2  10) <--> ( 3   4)       -2.885245      1.664927      1.189234   WU   122.910841     87.793458
 ( 2  10) <--> ( 3   5)       -0.186333      0.006944      0.004960   WU     0.512628      0.366163
 ( 2  10) <--> ( 3   6)        0.516996      0.053457      0.038183   WU     3.946376      2.818840
 ( 2  10) <--> ( 3   7)        0.092310      0.001704      0.001217   WU     0.125813      0.089866
 ( 2  10) <--> ( 3   8)       -0.005795      0.000007      0.000005   WU     0.000496      0.000354
 ( 2  10) <--> ( 3   9)       -0.079024      0.001249      0.000892   WU     0.092201      0.065858
 ( 2  10) <--> ( 3  10)       -0.175237      0.006142      0.004387   WU     0.453396      0.323854
 ( 2   1) <--> ( 4   1)        3.064085      1.877724      1.043180   WU   138.620219     77.011233
 ( 2   1) <--> ( 4   2)        0.615778      0.075837      0.042131   WU     5.598527      3.110293
 ( 2   1) <--> ( 4   3)       -0.180959      0.006549      0.003638   WU     0.483490      0.268605
 ( 2   1) <--> ( 4   4)       -0.216321      0.009359      0.005199   WU     0.690911      0.383840
 ( 2   1) <--> ( 4   5)        0.075894      0.001152      0.000640   WU     0.085044      0.047247
 ( 2   1) <--> ( 4   6)       -0.083087      0.001381      0.000767   WU     0.101927      0.056626
 ( 2   1) <--> ( 4   7)       -0.064418      0.000830      0.000461   WU     0.061269      0.034038
 ( 2   1) <--> ( 4   8)       -0.024444      0.000120      0.000066   WU     0.008822      0.004901
 ( 2   1) <--> ( 4   9)        0.024826      0.000123      0.000068   WU     0.009100      0.005056
 ( 2   1) <--> ( 4  10)        0.012003      0.000029      0.000016   WU     0.002127      0.001182
 ( 2   2) <--> ( 4   1)        0.065794      0.000866      0.000481   WU     0.063915      0.035508
 ( 2   2) <--> ( 4   2)        2.554237      1.304825      0.724903   WU    96.326826     53.514904
 ( 2   2) <--> ( 4   3)        0.946563      0.179196      0.099553   WU    13.228900      7.349389
 ( 2   2) <--> ( 4   4)       -0.563247      0.063449      0.035250   WU     4.684057      2.602254
 ( 2   2) <--> ( 4   5)       -0.108674      0.002362      0.001312   WU     0.174372      0.096873
 ( 2   2) <--> ( 4   6)       -0.088501      0.001567      0.000870   WU     0.115645      0.064247
 ( 2   2) <--> ( 4   7)        0.107710      0.002320      0.001289   WU     0.171291      0.095161
 ( 2   2) <--> ( 4   8)       -0.045478      0.000414      0.000230   WU     0.030538      0.016965
 ( 2   2) <--> ( 4   9)        0.058430      0.000683      0.000379   WU     0.050408      0.028004
 ( 2   2) <--> ( 4  10)       -0.077509      0.001202      0.000668   WU     0.088701      0.049279
 ( 2   3) <--> ( 4   1)       -1.251523      0.313262      0.174035   WU    23.126121     12.847845
 ( 2   3) <--> ( 4   2)        0.017778      0.000063      0.000035   WU     0.004666      0.002592
 ( 2   3) <--> ( 4   3)        1.822483      0.664289      0.369049   WU    49.040149     27.244527
 ( 2   3) <--> ( 4   4)        3.193870      2.040162      1.133423   WU   150.611957     83.673309
 ( 2   3) <--> ( 4   5)        0.486202      0.047278      0.026266   WU     3.490266      1.939037
 ( 2   3) <--> ( 4   6)        0.408269      0.033337      0.018520   WU     2.461029      1.367238
 ( 2   3) <--> ( 4   7)       -0.102670      0.002108      0.001171   WU     0.155636      0.086464
 ( 2   3) <--> ( 4   8)        0.142699      0.004073      0.002263   WU     0.300655      0.167030
 ( 2   3) <--> ( 4   9)        0.090300      0.001631      0.000906   WU     0.120393      0.066885
 ( 2   3) <--> ( 4  10)        0.174462      0.006087      0.003382   WU     0.449393      0.249663
 ( 2   4) <--> ( 4   1)        0.097863      0.001915      0.001064   WU     0.141404      0.078558
 ( 2   4) <--> ( 4   2)       -0.323405      0.020918      0.011621   WU     1.544254      0.857919
 ( 2   4) <--> ( 4   3)       -0.008438      0.000014      0.000008   WU     0.001051      0.000584
 ( 2   4) <--> ( 4   4)       -0.266440      0.014198      0.007888   WU     1.048154      0.582308
 ( 2   4) <--> ( 4   5)        2.719347      1.478969      0.821650   WU   109.182743     60.657079
 ( 2   4) <--> ( 4   6)        1.445763      0.418046      0.232248   WU    30.861641     17.145356
 ( 2   4) <--> ( 4   7)        0.288654      0.016664      0.009258   WU     1.230216      0.683454
 ( 2   4) <--> ( 4   8)        0.172758      0.005969      0.003316   WU     0.440655      0.244809
 ( 2   4) <--> ( 4   9)        0.706914      0.099945      0.055525   WU     7.378321      4.099067
 ( 2   4) <--> ( 4  10)        0.418803      0.035079      0.019488   WU     2.589672      1.438707
 ( 2   5) <--> ( 4   1)        0.129766      0.003368      0.001871   WU     0.248627      0.138126
 ( 2   5) <--> ( 4   2)        1.409750      0.397479      0.220822   WU    29.343298     16.301832
 ( 2   5) <--> ( 4   3)       -0.257304      0.013241      0.007356   WU     0.977499      0.543055
 ( 2   5) <--> ( 4   4)       -1.491059      0.444652      0.247029   WU    32.825758     18.236532
 ( 2   5) <--> ( 4   5)       -2.254082      1.016177      0.564543   WU    75.017792     41.676551
 ( 2   5) <--> ( 4   6)        2.996763      1.796118      0.997843   WU   132.595782     73.664324
 ( 2   5) <--> ( 4   7)        0.445533      0.039700      0.022056   WU     2.930788      1.628216
 ( 2   5) <--> ( 4   8)        2.367500      1.121012      0.622784   WU    82.757050     45.976139
 ( 2   5) <--> ( 4   9)        0.112154      0.002516      0.001398   WU     0.185717      0.103176
 ( 2   5) <--> ( 4  10)       -0.249086      0.012409      0.006894   WU     0.916062      0.508923
 ( 2   6) <--> ( 4   1)       -0.163864      0.005370      0.002983   WU     0.396452      0.220251
 ( 2   6) <--> ( 4   2)       -0.533131      0.056846      0.031581   WU     4.196546      2.331414
 ( 2   6) <--> ( 4   3)       -1.231557      0.303346      0.168526   WU    22.394101     12.441167
 ( 2   6) <--> ( 4   4)       -1.793484      0.643317      0.357398   WU    47.491945     26.384414
 ( 2   6) <--> ( 4   5)       -2.310339      1.067533      0.593074   WU    78.809058     43.782810
 ( 2   6) <--> ( 4   6)        4.341367      3.769493      2.094163   WU   278.277316    154.598509
 ( 2   6) <--> ( 4   7)       -0.539074      0.058120      0.032289   WU     4.290629      2.383683
 ( 2   6) <--> ( 4   8)       -3.043475      1.852547      1.029193   WU   136.761613     75.978674
 ( 2   6) <--> ( 4   9)       -1.553506      0.482676      0.268153   WU    35.632861     19.796034
 ( 2   6) <--> ( 4  10)        0.801820      0.128583      0.071435   WU     9.492457      5.273587
 ( 2   7) <--> ( 4   1)        0.002910      0.000002      0.000001   WU     0.000125      0.000069
 ( 2   7) <--> ( 4   2)       -0.171524      0.005884      0.003269   WU     0.434386      0.241326
 ( 2   7) <--> ( 4   3)        0.761912      0.116102      0.064501   WU     8.571058      4.761699
 ( 2   7) <--> ( 4   4)       -0.086240      0.001487      0.000826   WU     0.109810      0.061006
 ( 2   7) <--> ( 4   5)       -3.405578      2.319593      1.288663   WU   171.240552     95.133640
 ( 2   7) <--> ( 4   6)        1.769248      0.626048      0.347804   WU    46.217079     25.676155
 ( 2   7) <--> ( 4   7)       -4.992994      4.985997      2.769998   WU   368.083955    204.491086
 ( 2   7) <--> ( 4   8)       -0.427205      0.036501      0.020278   WU     2.694618      1.497010
 ( 2   7) <--> ( 4   9)        2.603874      1.356032      0.753351   WU   100.107057     55.615032
 ( 2   7) <--> ( 4  10)        1.726216      0.595964      0.331091   WU    43.996209     24.442338
 ( 2   8) <--> ( 4   1)       -0.023126      0.000107      0.000059   WU     0.007896      0.004387
 ( 2   8) <--> ( 4   2)       -0.100232      0.002009      0.001116   WU     0.148333      0.082407
 ( 2   8) <--> ( 4   3)       -0.031631      0.000200      0.000111   WU     0.014772      0.008207
 ( 2   8) <--> ( 4   4)       -0.521365      0.054364      0.030202   WU     4.013361      2.229645
 ( 2   8) <--> ( 4   5)        1.626623      0.529181      0.293989   WU    39.065981     21.703323
 ( 2   8) <--> ( 4   6)       -4.067869      3.309512      1.838618   WU   244.319886    135.733270
 ( 2   8) <--> ( 4   7)        4.630940      4.289122      2.382845   WU   316.638137    175.910076
 ( 2   8) <--> ( 4   8)        2.886202      1.666032      0.925574   WU   122.992409     68.329116
 ( 2   8) <--> ( 4   9)       -4.829920      4.665626      2.592014   WU   344.433023    191.351680
 ( 2   8) <--> ( 4  10)        4.144879      3.436005      1.908892   WU   253.658032    140.921129
 ( 2   9) <--> ( 4   1)       -0.047232      0.000446      0.000248   WU     0.032938      0.018299
 ( 2   9) <--> ( 4   2)        0.008797      0.000015      0.000009   WU     0.001143      0.000635
 ( 2   9) <--> ( 4   3)        1.095844      0.240175      0.133430   WU    17.730550      9.850306
 ( 2   9) <--> ( 4   4)       -0.668839      0.089469      0.049705   WU     6.604931      3.669406
 ( 2   9) <--> ( 4   5)        0.287366      0.016516      0.009175   WU     1.219257      0.677365
 ( 2   9) <--> ( 4   6)        0.391670      0.030681      0.017045   WU     2.264981      1.258323
 ( 2   9) <--> ( 4   7)        2.145064      0.920260      0.511256   WU    67.936856     37.742698
 ( 2   9) <--> ( 4   8)        0.163985      0.005378      0.002988   WU     0.397039      0.220577
